TaskNo,PartNo,MousePointX,MousePointY,Time
1,1,953,243,409
1,1,953,243,410
1,1,953,243,411
1,1,953,243,412
1,1,953,243,413
1,1,953,243,414
1,1,950,243,416
1,1,950,243,417
1,1,950,243,418
1,1,950,243,419
1,1,950,243,420
1,1,950,243,421
1,1,950,243,422
1,1,948,243,423
1,1,948,243,424
1,1,948,243,425
1,1,948,243,426
1,1,948,243,427
1,1,948,243,428
1,1,948,243,429
1,1,948,243,430
1,1,946,243,431
1,1,946,243,432
1,1,946,243,433
1,1,946,243,434
1,1,946,243,435
1,1,946,243,436
1,1,946,243,437
1,1,946,243,438
1,1,943,243,439
1,1,943,243,440
1,1,943,243,441
1,1,943,243,442
1,1,943,243,443
1,1,943,243,444
1,1,943,243,445
1,1,943,243,446
1,1,942,243,447
1,1,942,243,448
1,1,942,243,449
1,1,942,243,450
1,1,942,243,451
1,1,942,243,452
1,1,942,243,453
1,1,942,243,454
1,1,940,243,456
1,1,940,243,457
1,1,940,243,458
1,1,940,243,459
1,1,940,243,460
1,1,940,243,461
1,1,940,243,462
1,1,938,243,463
1,1,938,243,464
1,1,938,243,465
1,1,938,243,466
1,1,938,243,467
1,1,938,243,468
1,1,938,243,469
1,1,938,243,470
1,1,936,243,471
1,1,936,243,472
1,1,936,243,473
1,1,936,243,474
1,1,936,243,475
1,1,936,243,476
1,1,936,243,477
1,1,936,243,478
1,1,935,243,479
1,1,935,243,480
1,1,935,243,481
1,1,935,243,482
1,1,935,243,483
1,1,935,243,484
1,1,935,243,485
1,1,935,243,486
1,1,934,243,488
1,1,934,243,489
1,1,934,243,490
1,1,934,243,491
1,1,934,243,492
1,1,934,243,493
1,1,934,243,494
1,1,934,243,495
1,1,934,243,496
1,1,934,243,497
1,1,934,243,498
1,1,934,243,499
1,1,934,243,500
1,1,934,243,501
1,1,934,243,503
1,1,934,243,504
1,1,934,243,505
1,1,934,243,506
1,1,934,243,507
1,1,934,243,508
1,1,934,243,509
1,1,934,243,510
1,1,933,243,511
1,1,933,243,512
1,1,933,243,513
1,1,933,243,514
1,1,933,243,515
1,1,933,243,516
1,1,933,243,517
1,1,933,243,518
1,1,933,243,519
1,1,933,243,520
1,1,933,243,521
1,1,933,243,522
1,1,933,243,523
1,1,933,243,524
1,1,933,243,525
1,1,933,243,526
1,1,933,243,527
1,1,933,243,528
1,1,933,243,529
1,1,933,243,530
1,1,933,243,531
1,1,933,243,532
1,1,933,243,533
1,1,933,243,534
1,1,933,243,535
1,1,933,243,536
1,1,933,243,537
1,1,933,243,538
1,1,933,243,539
1,1,933,243,540
1,1,933,243,541
1,1,933,243,542
1,1,933,243,543
1,1,933,243,544
1,1,933,243,545
1,1,933,243,546
1,1,933,243,547
1,1,933,243,548
1,1,933,243,549
1,1,933,243,550
1,1,933,243,551
1,1,933,243,552
1,1,933,243,553
1,1,933,243,554
1,1,933,243,555
1,1,933,243,556
1,1,933,243,557
1,1,933,243,558
1,1,933,243,559
1,1,933,243,560
1,1,933,243,561
1,1,933,243,562
1,1,933,243,563
1,1,933,243,564
1,1,933,243,565
1,1,933,243,566
1,1,931,243,567
1,1,931,243,568
1,1,931,243,569
1,1,931,243,570
1,1,931,243,571
1,1,931,243,572
1,1,931,243,573
1,1,931,243,574
1,1,928,243,575
1,1,928,243,576
1,1,928,243,577
1,1,928,243,578
1,1,928,243,579
1,1,928,243,580
1,1,928,243,581
1,1,928,243,582
1,1,924,243,583
1,1,924,243,584
1,1,924,243,585
1,1,924,243,586
1,1,924,243,587
1,1,924,243,588
1,1,924,243,589
1,1,918,243,590
1,1,918,243,591
1,1,918,243,592
1,1,918,243,593
1,1,918,243,594
1,1,918,243,595
1,1,918,243,596
1,1,918,243,597
1,1,918,243,598
1,1,911,244,599
1,1,911,244,600
1,1,911,244,601
1,1,911,244,602
1,1,911,244,603
1,1,911,244,604
1,1,911,244,605
1,1,911,244,606
1,1,903,244,607
1,1,903,244,608
1,1,903,244,609
1,1,903,244,610
1,1,903,244,611
1,1,903,244,612
1,1,903,244,613
1,1,903,244,614
1,1,894,244,615
1,1,894,244,616
1,1,894,244,617
1,1,894,244,618
1,1,894,244,619
1,1,894,244,620
1,1,894,244,621
1,1,894,245,622
1,1,887,245,623
1,1,887,245,624
1,1,887,245,625
1,1,887,245,626
1,1,887,245,627
1,1,887,245,628
1,1,887,245,629
1,1,887,245,630
1,1,878,245,631
1,1,878,245,632
1,1,878,245,633
1,1,878,245,634
1,1,878,245,635
1,1,878,245,636
1,1,878,245,637
1,1,878,245,638
1,1,870,245,639
1,1,870,245,640
1,1,870,245,641
1,1,870,245,642
1,1,870,245,643
1,1,870,245,644
1,1,870,245,645
1,1,870,245,646
1,1,864,246,647
1,1,864,246,648
1,1,864,246,649
1,1,864,246,650
1,1,864,246,651
1,1,864,246,652
1,1,864,246,653
1,1,864,246,654
1,1,859,246,655
1,1,859,246,656
1,1,859,246,657
1,1,859,246,658
1,1,859,246,659
1,1,859,246,660
1,1,859,246,661
1,1,859,246,662
1,1,856,247,663
1,1,856,247,664
1,1,856,247,665
1,1,856,247,666
1,1,856,247,667
1,1,856,247,668
1,1,856,247,669
1,1,856,247,670
1,1,853,247,671
1,1,853,247,672
1,1,853,247,673
1,1,853,247,674
1,1,853,247,675
1,1,853,247,676
1,1,853,247,677
1,1,853,247,678
1,1,852,247,679
1,1,852,247,680
1,1,852,247,681
1,1,852,247,682
1,1,852,247,683
1,1,852,247,684
1,1,852,247,685
1,1,852,247,686
1,1,851,247,687
1,1,851,247,688
1,1,851,247,689
1,1,851,247,690
1,1,851,247,691
1,1,851,247,692
1,1,851,247,693
1,1,851,247,694
1,1,851,247,695
1,1,851,247,696
1,1,851,247,697
1,1,851,247,698
1,1,851,247,699
1,1,851,247,700
1,1,851,247,701
1,1,851,247,702
1,1,850,247,703
1,1,850,247,704
1,1,850,247,705
1,1,850,247,706
1,1,850,247,707
1,1,850,247,708
1,1,850,247,709
1,1,850,247,710
1,1,850,248,711
1,1,850,248,712
1,1,850,248,713
1,1,850,248,714
1,1,850,248,715
1,1,850,248,716
1,1,850,248,717
1,1,850,248,718
1,1,850,248,719
1,1,850,248,720
1,1,850,248,721
1,1,850,248,722
1,1,850,248,723
1,1,850,248,724
1,1,850,248,725
1,1,850,248,726
1,1,850,248,727
1,1,850,248,728
1,1,850,248,729
1,1,850,248,730
1,1,850,248,731
1,1,850,248,732
1,1,850,248,733
1,1,850,248,734
1,1,848,248,736
1,1,848,248,737
1,1,848,248,738
1,1,848,248,739
1,1,848,248,740
1,1,848,248,741
1,1,848,248,742
1,1,846,249,743
1,1,846,249,744
1,1,846,249,745
1,1,846,249,746
1,1,846,249,747
1,1,846,249,748
1,1,846,249,749
1,1,846,249,750
1,1,844,249,752
1,1,844,249,753
1,1,844,249,754
1,1,844,249,755
1,1,844,249,756
1,1,844,249,757
1,1,844,249,758
1,1,842,250,759
1,1,842,250,760
